VisitID,ProgramSiteID,SiteName,WatershedID,WatershedName,SampleDate,HitchName,CrewName,VisitYear,IterationID,CategoryName,PanelName,VisitDate,ProtocolID,ProgramID,AEM,Bug Validation,CHaMP 10% Revisit,CHaMP Core,CHaMP-PiBO Comparison,Effectiveness,Has Fish Data,IMW,Remove,Velocity Validation,Primary Visit,QC Visit,Error,No,Yes,Grad,Sin,Sin_CL,Area_Wet,Area_Bf,WetVol,BfVol,WetWdth_Int,DetrendElev_SD,DpthWet_SD,BfWdthInt,Lgth_Wet,Lgth_Bf,DpthBf_Avg,DpthBf_Max,Lgth_Thlwg,DpthThlwg_UF_Avg,DpthThlwg_UF_CV,BfWdth_Avg,BfWdth_CV,BfWMxDRat_Avg,BfWMxDRat_CV,BfWDRat_Avg,BfWDRat_CV,WetWdth_Avg,WetWdth_CV,WetWDRat_Avg,WetWDRat_CV,WetWMxDRat_Avg,WetWMxDRat_CV,SlowWater_Area,SlowWater_Ct,SlowWater_Freq,PoolResidDpth,SlowWater_Vol,SlowWater_Pct,FstTurb_Area,FstTurb_Ct,FstTurb_Freq,FstTurb_Vol,FstTurb_Pct,FstNT_Area,FstNT_Ct,FstNT_Freq,FstNT_Vol,FstNT_Pct,Q,SubEmbed_Avg,SubEmbed_SD,SubD16,SubD50,SubD84,SubLT2,SubLT6,Cond,Alk,RipCovBigTree,RipCovConif,RipCovGrnd,RipCovNonWood,RipCovUstory,RipCovWood,RipCovCanNone,SubEstBldr,SubEstCbl,SubEstGrvl,SubEstSandFines,FishCovLW,FishCovTVeg,FishCovArt,FishCovNone,FishCovAqVeg,FishCovTotal,SolarSummr_Avg,UcutLgth_Pct,UcutArea_Pct,Ucut_Area,LWFreq_Wet,LWFreq_Bf,LWVol_Wet,LWVol_Bf,LWVol_WetSlow,LWVol_BfSlow,LWVol_WetFstTurb,LWVol_BfFstTurb,LWVol_WetFstNT,LWVol_BfFstNT,DriftBioMass,BfBraid,BfChnl_Ct,Bf_Island_Ct,BfMChnl_Part_Ct,Bf_QIsland_Ct,Lgth_BfChnl,BfSCWdth,BfSCWdth_CV,BfSCWDRat_Avg,BfSCWDRat_CV,BfSCWMxDRat_Avg,BfSCWMxDRat_CV,Bf_QIsland_Area,WetBraid,WetChnl_Ct,Wet_Island_Ct,Lgth_WetMChnl,WetMChnl_Area,WetChnl_Sin,Lgth_WetChnl,WetSCL_Area,WetSCS_Area,WetSC_Pct,WetSCWdth,WetSCWdth_CV,WetSCWDRat_Avg,WetSCWDRat_CV,WetSCWMxDRat_Avg,WetSCWMxDRat_CV,WetMChnl_Part_Ct,Wet_QIsland_Ct,Wet_QIsland_Area,SiteGeoDatabase_FileName,OrthogonalGeoDatabase_FileName,RBTOutputs_FileName,ResultsXML_FileName,LogFile_FileName,HydraModelInputs_FileName,HydraModelResults_FileName,BathymetryImg_FileName,BndryCndtnsImg_FileName,WettedDepthImg_FileName,WettedElevImg_FileName,DepthImg_FileName,VelocityImg_FileName,GCDADCNtThckDffT0,GCDADCNtThckDffErrT0,GCDADCNtThckDffT1,GCDAOINtThckDffT0,GCDADCNtThckDffErrT1,GCDAOINtThckDffErrT0,GCDAOINtThckDffT1,GCDAOINtThckDffErrT1,GCDADCTtThckDffT0,GCDADCTtThckDffErrT0,GCDADCTtThckDffT1,GCDADCTtThckDffErrT1,GCDAOITtThckDffT0,GCDAOITtThckDffErrT0,GCDAOITtThckDffT1,GCDAOITtThckDffErrT1,GCDAOIAreaDtctChngT0,GCDAOIAreaDtctChngT1,GCDImbalPctT0,GCDImbalPctT1,GCDChnlVolDiffT0,GCDChnlVolDiffT1,BraidChannelRatio,PoolToTurbulentAreaRatio,ChannelPattern,BankErosion,ConstrainingFeatureHeightAverage,FloodProneWidthAverage,ValleyWidth,ConstrainingFeatureType,PercentConstrained,CountOfPoolFormingLWD,CountOfKeyLWD,CountOfJamLWD,CountOfRightBankLWDPieces,CountOfLeftBankLWDPieces,CountOfMidChannelLWDPieces,CountOfLWD,CountOfChinook,CountOfCoho,CountOfSockeye,CountOfChum,CountOfOmykiss,CountOfPink,CountOfCutthroat,CountOfBulltrout,CountOfBrooktrout,CountOfLamprey,CountOfOtherSpecies,DensityOfChinook,DensityOfCoho,DensityOfSockeye,DensityOfChum,DensityOfOmykiss,DensityOfPink,DensityOfCutthroat,DensityOfBulltrout,DensityOfBrooktrout,DensityOfLamprey,DensityOfOtherSpecies
4042,72741,PHAMS-McCoyMdws_Reach2,12,Upper Grande Ronde,8/8/2016,CTUIR_GrandeRondeBasin_PHAMS,Kaylyn Crew,2016,6,PHAMS,annual,8/8/2016,1955,1,,,,,,Yes,Yes,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,34.35537,0.02,8,31,55.71428,65.80952,,,,,,,,,,,,,,,,,,,,,,,0,,,36.74226,51.83883,29.76297,32.12945,0,0,6.97929,8.22768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No Constraining Features,,0,0,41,20,20,17,88,,,,,,,,,,,,,,,,,,,,,,
4041,72740,PHAMS-McCoyMdws_Reach3,12,Upper Grande Ronde,8/8/2016,CTUIR_GrandeRondeBasin_PHAMS,Kaylyn Crew,2016,6,PHAMS,annual,8/8/2016,1955,1,,,,,,Yes,Yes,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.66666,14.15391,0.02,11,31,25.6,31.66666,,,,,,,,,,,,,,,,,,,,,,,0,,,36.88426,73.51681,35.34868,70.70987,0,0,1.53557,1.54736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,66,38,47,49,200,,,,,,,,,,,,,,,,,,,,,,
4226,72785,PHAMS-McCoyMdws_Reach3_CHaMP,12,Upper Grande Ronde,8/8/2016,CTUIR_GrandeRondeBasin_PHAMS,Kaylyn Crew,2016,6,PHAMS,annual,8/8/2016,1955,1,,,,,,Yes,Yes,,,,Yes,,,,,0.549,1.43083,1.43395,1801.25792,8844.05198,177.22689,2116.16255,7.03895,0.45229,0.16116,37.04197,255.89882,238.75762,0.28055,1.39081,255.08105,0.25695,0.70754,9.40807,0.28339,12.94648,0.40536,22.34157,0.48083,3.67616,0.52114,35.53492,0.61576,19.90454,0.62022,549.55,8,3.12624,0.51375,137.53425,30.50923,19.01,1,0.39078,0.66435,1.05537,372.91,6,2.34468,38.96225,20.70275,,3.125,4.73242,0.02,15,32,28.60606,35.51515,141.1,56,0,0,55,48.5,3.5,10,100,8.50834,26.16371,39.57231,25.75562,6.64784,3.08204,3.79751,61.83882,24.63376,38.16117,95.14925,,,0,18.75741,35.9517,8.67253,18.38682,7.42824,17.14253,0,0,1.24429,1.24429,,1,1,2,1,0,238.75762,,,,,,,0,1,1,1,255.89882,941.47003,1.43,255.89882,,,,,,,,,,1,0,0,,,artifacts.zip,results.xml,log.xml,hydromodelinputs.zip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2890.84692,,0.0293,,,,No Constraining Features,,2,0,25,26,15,24,92,,,,,,,,,,,,,,,,,,,,,,
4039,72738,PHAMS-RockCreek_Phase3,12,Upper Grande Ronde,6/27/2016,CTUIR_GrandeRondeBasin_PHAMS,Kaylyn Crew,2016,6,PHAMS,annual,6/27/2016,1955,1,,,,,,Yes,Yes,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01429,10.32291,16.28924,10,37,95,2.88888,8.08888,102.5,60,5.5,5.5,35.5,33.5,5,13,94,,,,,,,,,,,73.86218,,,18,,,15.49408,29.32597,1.3641,4.72885,14.12998,24.59712,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,artifacts.zip,results.xml,log.xml,hydromodelinputs.zip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Human Bank Alterations,,0,0,0,22,22,4,62,2,0,0,0,11,0,0,0,0,0,385,,,,,,,,,,,
1565,72180,Stky-P2-Cntrl,12,Upper Grande Ronde,7/23/2013,Starkey Exclosures,Chris Horn Crew,2013,3,Meadow Creek Exclosures,Annual,7/23/2013,1966,1,,,,,,Yes,Yes,,,,Yes,,,Yes,,0.986,1.0591,1.02311,952.12593,1591.03476,78.3704,466.1732,7.561,0.59159,0.05947,12.83721,125.92596,123.93932,0.29365,0.84766,129.89373,0.13829,0.42134,10.71612,0.08402,25.89623,0.1355,34.63953,0.12216,7.51251,0.21556,87.04618,0.39278,53.01185,0.38805,63.99,1,0.79412,0.32,10.49951,6.72075,755.32001,2,1.58823,59.81629,79.32984,81.71,2,1.58823,8.04834,8.58185,0.03328,7.2,9.57601,13,29,48,3.33333,5.11111,103.8,64,1.5,3.5,39.5,22.8,15.4,40.6,91.5,5,23.34559,56.35984,15.29455,1.35984,0.29455,0.29455,98.05104,0,1.94895,55.88926,0,0,0,4.7647,10.32352,1.70441,5.44537,1.01625,2.77934,0.66781,1.52336,0.02035,1.14267,,1,1,0,1,0,123.93932,,,,,,,0,1,1,0,125.92596,901.02002,1.02,125.92596,,,,,,,,,,1,0,0,,,artifacts.zip,results.xml,log.xml,hydromodelinputs.zip,results.zip,bathymetry.jpg,boundary_conditions.jpg,w_depth.jpg,ws_elevation.jpg,depth.png,velocity.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2091,72180,Stky-P2-Cntrl,12,Upper Grande Ronde,7/21/2014,Starkey Exclosures,Chris Horn Crew,2014,4,Meadow Creek Exclosures,Annual,7/21/2014,2020,1,,,,,,Yes,Yes,,,,Yes,,,,,0.943,1.07607,1.02982,963.60843,1897.74356,73.53159,623.64758,7.73595,1.30645,0.06573,15.33177,124.56247,123.77853,0.34287,1.03503,129.59705,0.14733,0.53386,12.77404,0.14898,21.65047,0.16031,32.25087,0.27758,7.50252,0.20313,79.02253,0.37034,48.36395,0.33008,131.3,2,1.60562,0.285,18.19821,13.62587,446.12,4,3.21124,30.6549,46.29681,237.2,3,2.40843,24.6668,24.61581,0.04186,4.23076,5.49383,29,53,98,5.86666,13.86666,171,68,1,4,47,36.5,19,32.5,97,3.33271,33.14349,52.73765,10.78613,4.19011,1.7726,0,94.25069,0.17965,6.14237,48.27655,0,0,0,6.42248,18.46463,10.93077,16.81957,7.80929,8.61196,2.53243,7.05307,0.58904,1.15453,0.000465,1,1,1,1,0,123.77853,,,,,,,0,1,1,0,124.56247,814.62,1.03,124.56247,,,,,,,,,,1,0,0,,,artifacts.zip,results.xml,log.xml,hydromodelinputs.zip,results.zip,bathymetry.jpg,boundary_conditions.jpg,w_depth.jpg,ws_elevation.jpg,depth.png,velocity.png,0.00969,0.06653,,0.00052,,0.00354,,,0.16193,0.0937,,,0.00861,0.00498,,,5.31961,,2.99071,,5.98142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1566,72181,Stky-P2-Ex1,12,Upper Grande Ronde,7/22/2013,Starkey Exclosures,Chris Horn Crew,2013,3,Meadow Creek Exclosures,Annual,7/22/2013,1966,1,,,,,,Yes,Yes,,,,Yes,,,Yes,,0.787,1.16356,1.13527,599.15187,1339.3381,69.74073,391.1093,4.51836,0.43911,0.09455,10.60627,132.60374,126.27796,0.31853,1.0249,136.25183,0.19493,0.57191,10.53659,0.22257,18.16414,0.25247,34.05629,0.29934,4.51834,0.40773,49.19437,1.06927,28.91801,1.12398,160.16,3,2.26238,0.38333,31.0505,26.73112,284.74,4,3.01651,22.73525,47.52384,139.24,3,2.26238,15.90384,23.23952,0.02892,6.52,5.4629,21,41,74,12.44444,22,103.8,64,2.5,4,58,51.6,17.1,30,93.5,3.51148,31.20373,57.4679,7.81687,6.23318,5.5015,0,89.663,0,11.73741,62.61449,1.50825,0.26633,1.6,4.52475,18.09903,0.1221,2.95546,0.06105,1.69925,0.06105,1.23586,0,0.02035,,1,1,0,1,0,126.27796,,,,,,,0,1,1,0,132.60374,584.14001,1.14,132.60374,,,,,,,,,,1,0,0,,,artifacts.zip,results.xml,log.xml,hydromodelinputs.zip,results.zip,bathymetry.jpg,boundary_conditions.jpg,w_depth.jpg,ws_elevation.jpg,depth.png,velocity.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2092,72181,Stky-P2-Ex1,12,Upper Grande Ronde,7/17/2014,Starkey Exclosures,Chris Horn Crew,2014,4,Meadow Creek Exclosures,Annual,7/17/2014,2020,1,,,,,,Yes,Yes,,,,Yes,,,,,0.826,1.15437,1.13584,592.46405,1347.38671,78.74548,504.9202,4.46086,0.47358,0.09514,10.41355,132.8138,129.38785,0.36776,1.04993,133.58276,0.2137,0.44152,10.48658,0.30695,17.79678,0.35086,34.28687,0.43484,4.46641,0.31414,37.10126,0.67049,22.30595,0.6796,266.08,5,3.76467,0.26,46.42927,44.91074,151.86,4,3.01174,13.47713,25.63194,155.19,3,2.2588,18.83389,26.19399,0.05577,4.04687,6.61786,18,51,99,4.91666,7.58333,87.5,74,1,1.5,55.5,39.5,15.5,33.5,98,2.30218,39.15778,48.78195,9.75808,2.04107,5.7664,0,91.04705,1.94275,9.75744,56.61594,4.32936,0.70391,4.2,8.28227,11.294,3.47278,4.33046,3.44945,3.56493,0,0.7422,0.02332,0.02332,,1,1,1,1,0,129.38785,,,,,,,0,1,1,1,132.8138,573.13,1.14,132.8138,,,,,,,,,,1,0,0,,,artifacts.zip,results.xml,log.xml,hydromodelinputs.zip,results.zip,bathymetry.jpg,boundary_conditions.jpg,w_depth.jpg,ws_elevation.jpg,depth.png,velocity.png,0.04577,0.06577,,0.00928,,0.01333,,,0.20151,0.09123,,,0.04084,0.01849,,,20.2654,,11.35711,,22.71421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1563,72178,Stky-P2-Ex2,12,Upper Grande Ronde,7/24/2013,Starkey Exclosures,Chris Horn Crew,2013,3,Meadow Creek Exclosures,Annual,7/24/2013,1966,1,,,,,,Yes,Yes,,,,Yes,,,Yes,,0.533,1.079,1.04394,712.29573,1649.01508,72.74347,676.6393,5.64814,0.45114,0.08224,13.19288,126.11163,124.99279,0.35759,1.03076,130.36102,0.17846,0.53222,12.47441,0.31495,22.18461,0.39075,38.12958,0.43273,5.62041,0.3151,56.90022,0.73609,33.61832,0.6937,76.54,2,1.5859,0.21,16.35986,10.74554,213.57,4,3.17179,12.58308,29.98333,383.24001,6,4.75769,43.79963,53.8035,0.02908,18.63157,22.87699,16,35,66,9.75,13.66666,103.8,64,0,2,41.5,38,10.5,16,98,7.60815,26.53857,46.8927,18.96057,6.14628,7.02472,0,82.50441,4.94609,18.11873,80.04549,1.54624,0.15419,1.1,5.55063,13.48012,45.01863,68.56523,21.09366,21.09366,10.54683,10.54683,13.37814,36.92474,,1,1,0,1,0,124.99279,,,,,,,0,1,1,1,126.11163,673.34998,1.04,126.11163,,,,,,,,,,1,0,0,,,artifacts.zip,results.xml,log.xml,hydromodelinputs.zip,results.zip,bathymetry.jpg,boundary_conditions.jpg,w_depth.jpg,ws_elevation.jpg,depth.png,velocity.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2089,72178,Stky-P2-Ex2,12,Upper Grande Ronde,7/22/2014,Starkey Exclosures,Chris Horn Crew,2014,4,Meadow Creek Exclosures,Annual,7/22/2014,2020,1,,,,,,Yes,Yes,,,,Yes,,,,,0.625,1.08097,1.03744,812.3155,1367.86301,102.45573,431.45684,6.39772,0.52037,0.10643,10.87177,126.96959,125.81788,0.28228,0.93774,131.59712,0.25569,0.40127,10.41303,0.3554,21.11972,0.438,38.35039,0.48639,6.28846,0.35609,42.7381,0.60759,23.82926,0.56746,236.16,5,3.93795,0.284,36.39089,29.07245,188.39,4,3.15036,16.45479,23.19173,295.42999,1,0.78759,49.60712,36.36887,0.04503,4.85714,6.95129,14,51,95,0,2.22222,97,68,0.5,0.5,70,71.5,25.5,29.5,94.5,3.48398,11.51275,63.93733,21.06593,3.43773,2.34291,0,94.21935,0,5.78521,76.88005,3.93795,0.4046,3.3,4.72554,5.51313,20.78359,20.80056,15.69421,15.71118,0,0,5.08938,5.08938,,1,1,1,1,0,125.81788,,,,,,,0,1,1,1,126.96959,719.97998,1.04,126.96959,,,,,,,,,,1,0,0,,,artifacts.zip,results.xml,log.xml,hydromodelinputs.zip,results.zip,bathymetry.jpg,boundary_conditions.jpg,w_depth.jpg,ws_elevation.jpg,depth.png,velocity.png,0.01138,0.05966,,0.00157,,0.00823,,,0.18968,0.08432,,,0.02617,0.01163,,,13.79482,,2.99914,,5.99829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1564,72179,Stky-P2-Ex3,12,Upper Grande Ronde,7/25/2013,Starkey Exclosures,Chris Horn Crew,2013,3,Meadow Creek Exclosures,Annual,7/25/2013,1966,1,,,,,,Yes,Yes,,,,Yes,,,Yes,,0.665,1.05144,1.01857,778.69131,1315.47234,77.67054,371.68199,6.66369,0.60342,0.08116,11.41383,116.8558,115.25251,0.33828,0.755,119.37242,0.15888,0.55684,11.27283,0.30641,20.43919,0.31623,31.93961,0.44564,6.65025,0.19417,66.54703,0.49276,39.24081,0.4765,242.59999,3,2.56727,0.27333,39.88423,31.15483,261.41001,3,2.56727,20.47054,33.57043,211.35999,2,1.71151,17.30832,27.14298,0.02892,4.66666,9.76387,15,34,58,2.26666,6.26666,103.8,64,3.5,8,34.5,16.9,17.2,46.3,88.5,5.59703,22.75291,53.08197,18.03437,9.34558,4.18622,0,90.38728,0,13.5318,49.50803,0,0,0,8.55755,11.12482,30.32297,30.68338,16.96689,17.17629,2.80925,2.80925,10.54683,10.69784,,1,1,1,1,0,115.25251,,,,,,,0,1,1,0,116.8558,715.37,1.02,116.8558,,,,,,,,,,1,0,0,,,artifacts.zip,results.xml,log.xml,hydromodelinputs.zip,results.zip,bathymetry.jpg,boundary_conditions.jpg,w_depth.jpg,ws_elevation.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2090,72179,Stky-P2-Ex3,12,Upper Grande Ronde,7/23/2014,Starkey Exclosures,Chris Horn Crew,2014,4,Meadow Creek Exclosures,Annual,7/23/2014,2020,1,,,,,,Yes,Yes,,,,Yes,,,,,0.743,1.06833,1.01976,839.88605,1028.97544,111.3297,338.07969,7.17067,0.57448,0.10019,8.82598,117.12798,116.58485,0.31738,0.81592,121.7262,0.20968,0.54071,8.74626,0.15449,21.17624,0.28984,31.17753,0.29812,7.10556,0.15187,52.52294,0.43382,32.07763,0.42891,235.27,4,3.41507,0.2875,42.53859,28.01213,321.55,5,4.26883,28.39221,38.28496,247.27,2,1.70753,40.34673,29.4409,0.06622,8.76562,11.9697,16,43,92,9.44444,14.66666,107.9,76,6,7.5,52,33,15.5,43.5,91,6.08482,34.0557,45.65179,14.20767,8.19783,8.10966,0,83.35217,0.7131,17.0206,38.36002,0,0,0,9.39143,17.07533,18.67958,19.59297,15.78273,15.85341,0.05669,0.28894,2.84015,3.4506,,1,1,0,1,0,116.58485,,,,,,,0,1,1,0,117.12798,804.09003,1.02,117.12798,,,,,,,,,,1,0,0,,,artifacts.zip,results.xml,log.xml,hydromodelinputs.zip,results.zip,bathymetry.jpg,boundary_conditions.jpg,w_depth.jpg,ws_elevation.jpg,depth.png,velocity.png,-0.11624,0.07523,,-0.00742,,0.0048,,,0.17703,0.09156,,,0.0113,0.00585,,,6.38369,,-32.83129,,-65.66258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1560,72175,Stky-P3-Ex1,12,Upper Grande Ronde,7/17/2013,Starkey Exclosures,Chris Horn Crew,2013,3,Meadow Creek Exclosures,Annual,7/17/2013,1966,1,,,,,,Yes,Yes,,,,Yes,,,,Yes,0.954,1.36857,1.4619,712.79141,1025.14349,68.20037,260.2726,5.50937,0.50255,0.07312,8.25573,129.37811,124.17352,0.23832,0.7356,133.56285,0.16775,0.45572,8.27363,0.22211,24.52923,0.33007,40.94624,0.37253,5.25879,0.25477,53.53846,0.50088,31.68052,0.49874,260.64,4,3.09171,0.2525,33.65912,36.5661,189.63,2,1.54586,13.87332,26.60386,217.32,3,2.31878,20.65127,30.48858,0.05238,9.45238,14.21962,0.58,27,79,32.07936,40.75793,102.5,64,0,0,48.8,46.4,6.6,9.8,99.2,9.88376,26.99576,39.39626,23.72421,7.54078,4.15704,0,87.67229,0.62987,12.32864,86.52303,0.77292,0.0841,0.6,10.04806,15.45856,31.47769,40.65597,8.34694,8.68569,0,0,23.13075,31.97028,,1,1,0,1,0,124.17352,,,,,,,0,1.1096,2,1,129.37811,640.75995,1.32,143.55766,,,,2.9902,0.1446,70.65496,0.47047,40.43909,0.45094,1,1,22.26874,,,artifacts.zip,results.xml,log.xml,hydromodelinputs.zip,results.zip,bathymetry.jpg,boundary_conditions.jpg,w_depth.jpg,ws_elevation.jpg,depth.png,velocity.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2086,72175,Stky-P3-Ex1,12,Upper Grande Ronde,7/24/2014,Starkey Exclosures,Chris Horn Crew,2014,4,Meadow Creek Exclosures,Annual,7/24/2014,2020,1,,,,,,Yes,Yes,,,,Yes,,,,,0.862,1.40768,1.29015,729.14747,1117.96025,88.00314,222.02703,6.44455,0.51429,0.08544,10.0481,113.14177,111.26083,0.20265,1.11694,120.91978,0.20403,0.45247,10.07345,0.19825,24.13112,0.30817,42.57224,0.34486,6.43499,0.19265,50.86034,0.4256,29.7576,0.43219,266.28,4,3.53539,0.285,46.83754,36.51936,264.82,4,3.53539,21.42321,36.31913,172.43,3,2.65154,19.71417,23.64817,0.05729,12.48387,17.79488,13,38,87,6.47619,8.85714,100.9,56,0,0,70.5,68.5,4,7,99,3.44661,23.09517,56.51493,16.94327,9.15831,1.88264,0,87.35263,2.11042,13.15323,86.01315,1.76769,0.17797,1.3,16.79309,30.05079,22.77165,33.04905,17.5105,25.06116,0.67347,2.19267,4.58766,5.79521,,1,1,2,1,0,111.26083,,,,,,,0,1,1,6,113.14177,703.52997,1.29,113.14177,,,,,,,,,,1,0,0,,,artifacts.zip,results.xml,log.xml,hydromodelinputs.zip,results.zip,bathymetry.jpg,boundary_conditions.jpg,w_depth.jpg,ws_elevation.jpg,depth.png,velocity.png,-0.08488,0.06727,,-0.00805,,0.00638,,,0.15651,0.08579,,,0.01484,0.00814,,,9.48415,,-27.11755,,-54.23509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1561,72176,Stky-P3-Ex2,12,Upper Grande Ronde,7/17/2013,Starkey Exclosures,Chris Horn Crew,2013,3,Meadow Creek Exclosures,Annual,7/17/2013,1966,1,,,,,,Yes,Yes,,,,Yes,,,Yes,,0.705,1.04942,1.02181,563.69014,879.16127,48.49751,215.48475,5.72323,0.33662,0.05173,8.99256,98.49159,97.76541,0.23559,0.65125,101.03833,0.13608,0.36573,9.00983,0.11431,27.76614,0.23763,43.48114,0.228,5.72697,0.19161,70.41252,0.33964,42.36287,0.37852,19.28,1,1.01532,0.19,3.16325,3.42032,229.1,3,3.04595,14.80639,40.6429,301.51,4,4.06126,30.48977,53.48861,0.0133,9.62857,14.97465,10,41,94,30.13333,42,113,60,0,0,27,25.5,2.6,4.1,100,1.99558,27.58515,54.34486,16.07439,1.88319,4.29504,0,90.17903,3.64272,9.82096,76.35878,0,0,0,5.07657,10.15315,5.80061,7.03939,3.85436,3.85436,0,0.68816,1.94625,2.49687,,1,1,0,1,0,97.76541,,,,,,,0,1,1,1,98.49159,549.89001,1.02,98.49159,,,,,,,,,,1,0,0,,,artifacts.zip,results.xml,log.xml,hydromodelinputs.zip,results.zip,bathymetry.jpg,boundary_conditions.jpg,w_depth.jpg,ws_elevation.jpg,depth.png,velocity.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2087,72176,Stky-P3-Ex2,12,Upper Grande Ronde,7/28/2014,Starkey Exclosures,Chris Horn Crew,2014,4,Meadow Creek Exclosures,Annual,7/28/2014,2020,1,,,,,,Yes,Yes,,,,Yes,,,,,0.749,1.04138,1.02542,525.05006,1110.14964,46.03726,304.23648,5.33175,0.45746,0.05086,11.41615,98.47617,97.24382,0.28528,0.88257,99.80629,0.13345,0.32702,11.31661,0.09486,23.81972,0.18616,38.79453,0.20859,5.25017,0.21108,62.73718,0.32987,38.35705,0.3819,61.56,1,1.01547,0.14,7.89673,11.7246,259.77,3,3.04642,19.27839,49.47528,185.67,3,3.04642,18.82463,35.36234,0.03801,21.47142,23.74402,17,41,85,5.66666,8.83333,105.6,50,0,0,64.5,61.5,3,7.5,98.5,0.6071,22.55936,63.74033,13.09319,1.8213,1.56173,0,93.85256,2.76439,6.14743,77.31584,0,0,0,3.04642,6.09284,5.48671,7.99056,5.48671,6.93027,0,1.06028,0,0,,1,1,2,1,0,97.24382,,,,,,,0,1,1,2,98.47617,507,1.03,98.47617,,,,,,,,,,1,0,0,,,artifacts.zip,results.xml,log.xml,hydromodelinputs.zip,results.zip,bathymetry.jpg,boundary_conditions.jpg,w_depth.jpg,ws_elevation.jpg,depth.png,velocity.png,0.01736,0.05481,,0.00055,,0.00173,,,0.11482,0.07662,,,0.00361,0.00241,,,3.14739,,7.56142,,15.12283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1562,72177,Stky-P3-Ex3,12,Upper Grande Ronde,7/16/2013,Starkey Exclosures,Chris Horn Crew,2013,3,Meadow Creek Exclosures,Annual,7/16/2013,1966,1,,,,,,Yes,Yes,,,,Yes,,,Yes,,0.593,1.4448,1.40878,677.54182,1283.35573,109.38791,258.63996,4.90352,0.44026,0.17657,9.60188,138.17465,133.65669,0.25471,1.26099,143.26573,0.2516,0.88203,9.57215,0.21608,21.60837,0.44255,36.49477,0.38602,4.8996,0.3379,56.74132,0.82613,33.16736,0.83649,216.06,1,0.72372,0.85,72.57084,31.88881,330.72001,2,1.44744,26.67117,48.81175,119.43,2,1.44744,10.0981,17.62696,0.04425,2.73863,5.26809,31,57,89,0.44444,3.11111,106.6,62,1,3.5,32.7,33.7,14,14.5,98.5,2.83994,26.01146,55.94414,15.20443,4.3081,2.68654,0,91.42282,4.26907,11.26559,82.30203,0.72372,0.17679,1.2,2.89488,2.89488,2.2047,2.2047,1.08238,1.08238,1.12232,1.12232,0,0,,1,1,0,1,0,133.65669,,,,,,,0,1,1,1,138.17465,666.20996,1.41,138.17465,,,,,,,,,,1,0,0,,,artifacts.zip,results.xml,log.xml,hydromodelinputs.zip,results.zip,bathymetry.jpg,boundary_conditions.jpg,w_depth.jpg,ws_elevation.jpg,depth.png,velocity.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
